Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3501,49.7,15.8,9.5,75.0,13.3
3502,57.6,15.7,9.5,82.8,12.1
3503,57.1,15.8,8.9,81.8,12.2
3504,54.2,15.6,8.9,78.8,12.7
3505,56.2,15.7,9.0,80.8,12.4
3506,54.6,15.6,9.2,79.4,12.6
3507,53.4,15.6,8.9,77.9,12.8
3508,54.9,15.7,8.9,79.5,12.6
3509,54.1,15.6,8.1,77.8,12.9
3510,54.5,15.7,9.0,79.2,12.6
3511,54.4,15.5,8.1,78.0,12.8
3512,54.5,15.6,8.2,78.3,12.8
3513,54.3,15.7,9.0,79.1,12.6
3514,55.3,15.7,8.9,79.9,12.5
3515,55.8,15.6,8.9,80.3,12.5
3516,50.6,15.6,8.1,74.3,13.5
3517,54.1,15.8,9.0,78.8,12.7
3518,54.6,15.6,8.9,79.1,12.6
3519,54.5,15.9,8.1,78.4,12.8
3520,54.8,15.8,9.0,79.6,12.6
3521,54.8,15.9,8.9,79.5,12.6
3522,55.2,15.7,8.9,79.8,12.5
3523,54.2,15.7,8.9,78.8,12.7
3524,54.2,15.6,8.0,77.9,12.8
3525,53.7,15.8,8.2,77.7,12.9
3526,57.3,15.7,8.2,81.3,12.3
3527,55.7,15.8,9.0,80.5,12.4
3528,56.7,15.6,8.1,80.4,12.4
3529,55.2,15.8,9.1,80.1,12.5
3530,55.8,15.7,8.1,79.7,12.6
3531,49.7,15.8,9.0,74.5,13.4
3532,54.7,15.7,8.0,78.4,12.8
3533,54.5,15.8,8.2,78.4,12.7
3534,55.1,15.7,8.3,79.1,12.6
3535,54.3,15.8,8.2,78.3,12.8
3536,55.2,15.7,8.2,79.0,12.7
3537,53.6,15.9,9.1,78.6,12.7
3538,55.2,15.7,8.9,79.8,12.5
3539,50.8,15.8,8.9,75.5,13.2
3540,56.8,15.6,8.9,81.3,12.3
3541,55.5,15.8,8.1,79.3,12.6
3542,53.7,15.6,9.0,78.2,12.8
3543,54.3,15.8,8.9,79.0,12.7
3544,54.9,15.7,8.9,79.5,12.6
3545,56.0,15.9,8.1,79.9,12.5
3546,56.0,15.7,8.2,79.9,12.5
3547,54.8,15.8,9.0,79.6,12.6
3548,56.0,15.7,8.1,79.7,12.6
3549,54.5,15.9,9.0,79.4,12.6
3550,55.5,15.6,8.9,80.1,12.5
3551,54.8,15.6,8.1,78.5,12.7
3552,55.3,15.7,9.0,80.0,12.5
3553,56.6,15.7,9.0,81.2,12.3
3554,50.4,15.7,8.9,75.1,13.3
3555,54.4,15.6,8.9,78.8,12.7
3556,56.2,15.7,8.1,80.0,12.5
3557,54.9,15.5,8.2,78.7,12.7
3558,55.6,15.6,8.2,79.5,12.6
3559,55.1,15.6,9.0,79.8,12.5
3560,57.1,15.6,9.0,81.7,12.2
3561,54.6,15.5,8.8,79.0,12.7
3562,55.4,15.7,8.9,79.9,12.5
3563,56.0,15.8,8.8,80.7,12.4
3564,57.8,15.6,8.8,82.3,12.2
3565,56.2,15.8,8.8,80.8,12.4
3566,56.7,15.8,9.0,81.4,12.3
3567,54.2,15.8,8.9,78.9,12.7
3568,55.6,15.7,8.1,79.4,12.6
3569,49.3,15.8,8.3,73.4,13.6
3570,54.2,15.6,9.0,78.7,12.7
3571,55.6,15.8,8.9,80.2,12.5
3572,54.6,15.7,8.1,78.3,12.8
3573,54.5,15.7,8.2,78.4,12.7
3574,54.9,15.8,8.2,78.9,12.7
3575,54.5,15.8,8.2,78.5,12.7
3576,55.0,15.8,8.2,78.9,12.7
3577,54.8,15.9,8.2,78.9,12.7
3578,56.8,15.7,8.2,80.7,12.4
3579,55.7,15.8,8.2,79.7,12.5
3580,54.7,15.8,8.2,78.7,12.7
3581,53.8,15.7,8.2,77.7,12.9
3582,54.6,15.7,8.2,78.5,12.7
3583,53.2,15.8,8.2,77.1,13.0
3584,53.8,15.6,9.0,78.4,12.8
3585,54.2,15.5,8.8,78.6,12.7
3586,53.7,15.6,8.9,78.3,12.8
3587,55.0,15.6,8.9,79.5,12.6
3588,56.4,15.7,8.8,80.9,12.4
3589,54.0,15.8,8.9,78.7,12.7
3590,54.1,15.6,8.9,78.6,12.7
3591,54.4,15.6,8.9,79.0,12.7
